exo_circ_ID	CircRNA	PAAD1	PAAD2	PAAD3	PAAD4	PAAD5	PAAD6	PAAD7	PAAD8	PAAD9	PAAD10	PAAD11	PAAD12	PAAD13	PAAD14
exo_circ_011238	chr16:30711570-30712439:+	0	0	0	0	0	0	0	181.46	0	0	0	0	0	0
exo_circ_011242	chr16:4700969-4702242:-	0	0	0	0	0	0	0	0	0	0	0	0	151.002	0
exo_circ_011245	chr16:53262986-53306397:+	0	0	0	0	155.882	0	0	0	0	0	0	0	0	0
exo_circ_011251	chr16:56836600-56837726:+	0	0	0	133.751	0	0	0	0	0	0	0	0	0	0
exo_circ_011261	chr16:72349066-72391215:-	0	0	136.064	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011262	chr16:74496440-74503746:-	0	0	166.301	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011268	chr16:8801798-8804843:+	0	154.494	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011280	chr17:19816748-19826186:-	0	0	151.183	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011308	chr17:36988518-36990857:+	0	0	0	0	0	0	0	0	0	0	145.402	0	0	0
exo_circ_011310	chr17:37423508-37425332:+	0	0	0	171.965	0	0	0	0	0	0	0	0	0	0
exo_circ_011316	chr17:39470878-39471763:+	0	0	0	0	0	0	0	177.427	0	0	0	0	0	0
exo_circ_011333	chr17:56856511-56862251:+	0	0	0	0	0	0	193.236	0	0	0	0	0	0	0
exo_circ_011342	chr17:61037888-61084564:+	0	0	0	0	148.459	0	0	0	0	0	0	0	0	0
exo_circ_011343	chr17:61780839-61808757:-	0	0	0	0	0	0	0	137.103	0	0	0	0	0	0
exo_circ_011347	chr17:64350379-64363397:-	0	0	0	133.751	0	0	0	0	0	0	0	0	0	0
exo_circ_011357	chr17:75485427-75486426:+	134.41	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011379	chr18:21020150-21042235:-	0	0	0	171.965	0	0	0	0	0	0	0	0	0	0
exo_circ_011401	chr18:49257009-49286613:-	0	0	0	0	0	195.152	0	0	0	0	0	0	0	0
exo_circ_011402	chr18:49272177-49333853:-	0	0	0	0	133.613	0	0	0	0	0	0	0	0	0
exo_circ_011405	chr18:54187837-54189011:-	0	0	0	0	0	0	0	0	0	0	0	0	151.002	0
exo_circ_011410	chr18:62211152-62228598:+	0	0	0	0	0	149.234	0	0	0	0	0	0	0	0
exo_circ_011412	chr18:62348167-62360049:+	0	0	0	162.411	0	0	0	0	0	0	0	0	0	0
exo_circ_011438	chr19:33093358-33101574:+	0	0	0	0	133.613	0	0	0	0	0	0	0	0	0
exo_circ_011441	chr19:34959826-34960357:-	0	136.838	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011442	chr19:3643242-3644251:-	0	172.15	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011448	chr19:48911148-48913196:+	0	0	0	0	0	0	0	141.135	0	0	0	0	0	0
exo_circ_011465	chr20:13580896-13610919:-	0	167.736	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011485	chr20:34438473-34442303:+	0	180.979	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011487	chr20:3535252-3560905:+	0	0	0	0	0	0	0	0	0	0	0	0	166.102	0
exo_circ_011500	chr20:41551304-41564151:-	0	0	0	0	0	0	170.309	0	0	0	0	0	0	0
exo_circ_011524	chr21:15833347-15870147:+	0	0	0	0	155.882	0	0	0	0	0	0	0	0	0
exo_circ_011525	chr21:15847662-15870147:+	0	0	0	0	0	0	0	0	0	0	0	0	166.102	0
exo_circ_011526	chr21:25897572-25997416:-	0	0	0	0	0	137.754	0	0	0	0	0	0	0	0
exo_circ_011528	chr21:28981118-28986934:-	0	0	0	143.304	0	0	0	0	0	0	0	0	0	0
exo_circ_011534	chr21:33571915-33583666:-	0	0	0	0	0	177.932	0	0	0	0	0	0	0	0
exo_circ_011550	chr21:43004325-43021431:+	0	0	0	0	0	0	0	0	0	0	151.723	0	0	0
exo_circ_011565	chr22:23800943-23803422:+	0	0	0	0	0	0	0	0	0	0	0	0	181.202	0
exo_circ_011572	chr22:31583874-31602785:+	0	0	0	0	163.305	0	0	0	0	0	0	0	0	0
exo_circ_011574	chr22:31810520-31833980:+	0	0	0	0	0	0	0	0	0	0	0	0	151.002	0
exo_circ_011578	chr22:36516477-36517431:-	0	176.565	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011581	chr22:38494629-38498150:-	0	0	0	0	0	0	0	157.265	0	0	0	0	0	0
exo_circ_011592	chr22:49578044-49583812:-	0	0	0	152.858	0	0	0	0	0	0	0	0	0	0
exo_circ_011595	chrX:100341902-100402851:-	0	163.322	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011604	chrX:111718111-111725061:+	0	0	0	0	0	0	0	169.362	0	0	0	0	0	0
exo_circ_011605	chrX:11254547-11254707:-	0	0	0	0	0	0	0	145.168	0	0	0	0	0	0
exo_circ_011613	chrX:120439075-120446427:-	149.344	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011614	chrX:129116609-129128405:-	190.414	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011627	chrX:18603901-18613275:+	0	0	0	0	0	0	0	0	0	0	0	0	181.202	0
exo_circ_011628	chrX:18905757-18920201:-	0	185.393	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011632	chrX:20162963-20187970:-	0	0	0	0	0	183.672	0	0	0	0	0	0	0	0
exo_circ_011636	chrX:32644131-32699293:-	0	0	0	0	0	0	0	145.168	0	0	0	0	0	0
exo_circ_011638	chrX:41636577-41671530:-	0	0	0	171.965	0	0	0	0	0	0	0	0	0	0
exo_circ_011644	chrX:53411760-53414870:-	0	0	0	143.304	0	0	0	0	0	0	0	0	0	0
exo_circ_011646	chrX:65523559-65532630:-	0	0	0	0	0	0	0	0	0	0	177.011	0	0	0
exo_circ_011649	chrX:71397252-71398737:+	0	0	0	0	0	0	0	0	0	0	0	147.88	0	0
exo_circ_011651	chrX:71536177-71538072:+	0	0	0	0	0	0	0	177.427	0	0	0	0	0	0
exo_circ_011661	chrX:8585266-8587978:-	0	0	0	0	0	0	0	0	0	0	177.011	0	0	0
exo_circ_011662	chrY:12735611-12739629:+	0	167.736	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011664	chrY:13355002-13369349:-	149.344	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011666	chrY:13410992-13470229:-	0	0	0	0	192.997	0	0	0	0	0	0	0	0	0
exo_circ_011667	chr3:47425484-47428670:-	168.012	110.353	267.089	19.107	74.23	40.178	78.604	0	41.079	0	88.505	0	0	0
exo_circ_011668	chr7:69899285-69899498:+	0	92.696	0	9.554	0	80.357	0	0	69.185	283.33	0	0	0	13.444
exo_circ_011669	chr20:43702489-43705358:+	0	35.313	0	0	170.728	166.453	0	213.719	82.157	276.817	290.803	158.635	377.504	21.51
exo_circ_011670	chr9:137728348-137744090:+	26.135	57.383	30.237	38.214	0	246.809	0	72.584	19.458	0	391.952	0	0	5.377
exo_circ_011671	chr11:77691158-77693611:-	0	0	0	19.107	0	0	0	0	51.889	0	0	0	0	0
exo_circ_011672	chr16:304303-314683:-	108.275	273.675	0	28.661	44.538	0	22.926	141.135	71.347	0	303.447	0	0	0
exo_circ_011673	chr2:223894233-223895630:-	0	44.141	55.434	324.823	0	0	36.027	0	32.431	0	25.287	0	241.602	91.417
exo_circ_011674	chr3:152445281-152447773:+	112.008	0	25.197	0	96.499	0	324.243	149.2	114.588	0	0	0	0	0
exo_circ_011675	chr22:43039779-43046573:-	0	158.908	0	0	0	0	0	0	12.972	149.807	398.274	0	0	0
exo_circ_011676	chr3:47037665-47046621:-	0	0	0	133.751	148.459	0	29.477	237.914	134.046	0	240.229	266.185	0	0
exo_circ_011677	chr16:346147-347106:-	265.086	291.332	75.591	162.411	0	0	29.477	36.292	62.699	0	0	51.086	0	0
exo_circ_011678	chr16:89305205-89317075:-	0	0	15.118	0	133.613	0	0	0	34.593	0	0	2.689	317.103	53.775
exo_circ_011679	chr22:45729424-45740538:+	63.471	75.04	120.946	76.429	148.459	0	45.853	36.292	71.347	0	0	0	196.302	26.887
exo_circ_011680	chr1:1804418-1817875:-	0	0	75.591	0	89.076	0	0	0	34.593	0	0	2.689	0	0
exo_circ_011681	chr1:21221746-21228041:-	115.742	154.494	115.907	0	0	0	239.088	0	185.935	0	0	0	0	0
exo_circ_011682	chr7:70762869-70771644:+	123.209	57.383	90.71	0	0	0	9.826	0	36.755	0	537.354	0	0	43.02
exo_circ_011683	chr8:140735250-140752316:-	0	0	95.749	200.626	0	149.234	203.061	129.038	140.532	387.544	0	0	0	0
exo_circ_011684	chr9:36369718-36376127:-	0	229.534	136.064	0	0	80.357	29.477	173.395	30.269	0	0	0	0	0
exo_circ_011685	chr9:97347313-97350555:+	119.475	154.494	231.813	95.536	126.19	183.672	199.786	64.519	95.13	0	0	0	0	0
exo_circ_011686	chr12:128808787-128815070:-	89.607	61.798	70.552	0	0	246.809	0	68.551	36.755	631.794	1618.384	0	256.703	0
exo_circ_011687	chr1:155378280-155415923:-	328.557	0	10.079	181.519	0	0	0	584.703	54.051	0	0	0	0	0
exo_circ_011688	chr4:127921523-127939997:-	0	0	0	0	111.345	246.809	16.376	0	17.296	0	708.043	0	90.601	0
exo_circ_011689	chr11:128484822-128490576:-	220.283	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_011690	chr11:62723586-62724426:-	414.43	61.798	15.118	162.411	0	189.412	13.101	0	62.699	0	0	0	226.502	0
exo_circ_011691	chr16:30664214-30666541:+	134.41	75.04	50.394	114.643	0	97.576	0	0	0	0	651.147	0	90.601	0
exo_circ_011692	chr3:9750944-9751949:+	130.676	0	0	0	0	0	0	0	90.806	0	0	0	211.402	0
exo_circ_011693	chr5:88804597-88823927:-	39.203	0	0	42.991	0	83.226	0	6.049	95.13	0	202.298	0	0	0
exo_circ_011694	chr9:131430089-131432794:+	0	92.696	141.104	0	311.765	0	65.504	241.946	71.347	0	0	0	0	0
exo_circ_011695	chr12:1371832-1444750:+	0	0	0	47.768	222.689	0	58.953	0	116.75	0	151.723	0	0	0
exo_circ_011696	chr18:31832083-31839457:-	0	0	80.631	0	178.151	0	203.061	48.389	17.296	0	0	0	90.601	0
exo_circ_011697	chr1:13730999-13749487:+	0	0	100.788	57.322	0	0	108.081	0	67.023	221.454	0	0	0	0
exo_circ_011698	chr1:1804418-1825499:-	0	0	5.039	47.768	0	28.699	0	237.914	99.454	0	0	21.51	0	0
exo_circ_011699	chr2:32478634-32482582:+	268.82	0	302.365	19.107	81.653	28.699	58.953	0	45.403	0	0	0	0	0
exo_circ_011700	chr8:140879470-140890769:-	0	0	70.552	95.536	215.266	0	0	0	82.157	0	0	0	45.3	0
exo_circ_011701	chr10:92893348-92909631:+	0	0	181.419	0	66.807	0	0	0	36.755	0	372.987	0	0	123.682
exo_circ_011702	chr5:177536357-177539147:-	190.414	39.727	0	0	0	0	26.201	72.584	69.185	0	0	0	0	0
exo_circ_011703	chr14:89161700-89162969:-	0	119.181	0	0	118.767	0	0	72.584	12.972	0	979.881	0	0	0
exo_circ_011704	chr18:79096475-79154555:+	0	313.402	0	105.09	0	57.398	0	0	34.593	0	0	0	0	0
exo_circ_011705	chr1:156475107-156477202:-	276.287	0	0	19.107	0	309.947	0	72.584	114.588	0	0	0	0	0
exo_circ_011706	chr1:86715723-86719635:+	209.082	180.979	0	0	118.767	0	0	362.919	73.509	0	0	0	0	26.887
exo_circ_011707	chr13:100257594-100273346:+	0	0	5.039	0	0	470.66	0	0	10.81	0	0	0	649.307	0
exo_circ_011708	chr13:48256176-48258236:+	0	0	55.434	0	96.499	45.918	0	0	4.324	0	0	0	0	0
exo_circ_011709	chr14:75782486-75783530:+	0	260.433	0	105.09	0	0	0	24.195	112.426	0	0	0	0	0
exo_circ_011710	chr15:64974601-64983593:-	250.152	128.009	0	57.322	0	0	0	0	51.889	0	0	0	0	64.53
exo_circ_011711	chr15:82151464-82152423:-	0	441.411	70.552	152.858	0	126.275	42.577	92.746	49.727	0	0	0	0	0
exo_circ_011712	chr16:56385918-56389375:-	52.27	35.313	0	162.411	22.269	68.877	0	0	64.861	0	878.732	0	0	0
exo_circ_011713	chr18:35070194-35102159:+	0	101.525	186.459	659.199	0	177.932	68.779	48.389	60.537	0	0	0	0	0
exo_circ_011714	chr3:188609160-188609844:+	530.172	0	35.276	0	0	0	229.263	0	0	61.877	82.184	0	120.801	0
exo_circ_011715	chr3:71493425-71501988:-	0	0	0	133.751	0	97.576	58.953	24.195	23.782	368.004	0	0	0	0
exo_circ_011716	chr4:150588047-150599131:-	0	0	55.434	0	0	0	16.376	237.914	41.079	0	0	0	0	24.199
exo_circ_011717	chr5:131521389-131548190:-	261.352	0	65.512	38.214	0	0	0	0	51.889	0	0	0	0	0
exo_circ_011718	chr7:152194008-152199459:-	78.406	0	0	210.179	7.423	0	386.472	80.649	38.917	0	0	0	0	0
exo_circ_011719	chr10:179993-221356:+	0	481.138	75.591	0	0	0	0	40.324	71.347	0	0	0	0	0
exo_circ_011720	chr11:3731390-3731578:-	0	88.282	0	0	0	0	26.201	0	12.972	0	0	0	0	83.351
exo_circ_011721	chr11:45965314-45979966:-	145.611	189.807	156.222	0	51.961	0	16.376	241.946	0	0	0	0	0	0
exo_circ_011722	chr1:155352705-155354630:-	104.541	0	0	66.875	207.843	28.699	0	60.487	15.134	0	0	0	105.701	0
exo_circ_011723	chr1:59321535-59346398:+	93.34	13.242	0	0	0	74.617	0	0	10.81	0	0	0	0	0
exo_circ_011724	chr2:189791789-189818180:+	0	0	15.118	0	222.689	177.932	49.128	24.195	134.046	0	0	0	60.401	0
exo_circ_011725	chr2:74165217-74172752:-	0	0	0	0	0	68.877	0	68.551	34.593	0	278.16	0	196.302	32.265
exo_circ_011726	chr7:74356409-74357477:+	0	0	171.34	219.733	59.384	126.275	212.887	0	67.023	0	0	0	0	0
exo_circ_011727	chr11:85974707-86031611:-	138.143	0	0	0	0	80.357	0	116.941	101.616	0	0	0	0	0
exo_circ_011728	chr15:85113872-85121014:+	52.27	0	0	0	0	0	6.55	0	0	0	0	0	0	10.755
exo_circ_011729	chr16:11020192-11024921:+	0	52.969	115.907	66.875	0	143.494	0	169.362	127.56	0	0	0	0	10.755
exo_circ_011730	chr17:81270524-81271024:-	0	158.908	0	0	74.23	109.055	0	0	21.62	0	0	0	0	0
exo_circ_011731	chr1:20765376-20773610:-	0	0	191.498	0	0	68.877	144.108	72.584	45.403	0	0	0	0	0
exo_circ_011732	chr1:59321535-59378837:+	0	0	60.473	0	0	0	0	0	60.537	0	0	0	75.501	0
exo_circ_011733	chr2:210153494-210154611:-	164.279	0	0	38.214	14.846	0	0	0	54.051	0	290.803	0	90.601	0
exo_circ_011734	chr3:136443286-136502779:-	97.074	0	0	0	244.958	28.699	52.403	0	56.213	0	0	0	45.3	0
exo_circ_011735	chr8:29009071-29018913:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_011736	chr10:92531747-92537550:-	0	0	342.681	76.429	118.767	0	131.007	149.2	127.56	0	0	0	0	0
exo_circ_011737	chr11:34086063-34092056:+	168.012	0	80.631	0	0	132.014	0	0	62.699	0	0	0	0	0
exo_circ_011738	chr11:83111112-83117197:-	0	0	0	0	0	0	0	0	45.403	0	158.045	0	0	0
exo_circ_011739	chr12:111513356-111520076:-	0	114.767	0	286.608	66.807	0	111.356	0	121.074	0	0	0	0	0
exo_circ_011740	chr12:813641-830160:+	48.537	26.485	95.749	0	237.535	183.672	98.255	0	99.454	0	0	0	0	0
exo_circ_011741	chr16:67610823-67612121:+	126.943	0	176.38	76.429	0	160.713	19.651	0	54.051	0	0	0	90.601	0
exo_circ_011742	chr16:69284047-69284244:+	0	0	141.104	0	89.076	103.316	0	0	58.375	0	0	0	0	80.662
exo_circ_011743	chr20:41512845-41514952:-	0	0	0	0	66.807	0	0	0	56.213	0	0	0	0	0
exo_circ_011744	chr2:101281858-101295181:-	0	0	0	0	89.076	103.316	0	0	41.079	0	0	0	0	0
exo_circ_011745	chr3:15030274-15034809:+	0	0	50.394	0	37.115	0	0	149.2	47.565	0	979.881	0	0	0
exo_circ_011746	chr4:82824554-82827632:-	227.75	0	95.749	0	44.538	45.918	0	233.881	25.944	0	0	0	0	0
exo_circ_011747	chr4:98404476-98421394:+	0	0	0	95.536	0	0	0	0	43.241	0	0	0	0	0
exo_circ_011748	chr6:157110471-157133207:+	0	0	110.867	28.661	0	0	0	0	21.62	0	0	0	30.2	0
exo_circ_011749	chr8:140700890-140702707:-	418.164	0	100.788	57.322	103.922	0	0	145.168	92.968	0	0	0	0	0
exo_circ_011750	chr8:92005115-92017363:-	67.205	300.16	20.158	0	0	0	0	108.876	25.944	0	0	0	0	0
exo_circ_011751	chr9:83677726-83686155:-	171.746	167.736	0	286.608	0	0	0	64.519	114.588	0	0	0	0	0
exo_circ_011752	chr11:4070025-4074679:+	0	0	10.079	229.287	0	40.178	0	68.551	67.023	0	0	0	166.102	0
exo_circ_011753	chr11:46508190-46512813:-	0	0	95.749	47.768	0	0	3.275	0	64.861	0	0	0	0	0
exo_circ_011754	chr14:34551713-34554912:-	0	0	20.158	0	0	0	0	80.649	62.699	0	0	0	0	0
exo_circ_011755	chr17:7499038-7499491:+	369.627	92.696	0	0	0	132.014	0	0	41.079	0	82.184	0	151.002	158.635
exo_circ_011756	chr18:44949880-44953340:+	179.213	0	0	0	59.384	0	0	0	6.486	0	0	0	347.303	0
exo_circ_011757	chr20:47224316-47229806:-	0	0	131.025	0	74.23	91.836	104.806	0	112.426	0	0	0	0	0
exo_circ_011758	chr20:47246007-47262428:-	145.611	260.433	40.315	28.661	29.692	126.275	153.934	322.595	92.968	0	0	0	0	0
exo_circ_011759	chr1:21001198-21002808:-	141.877	0	0	171.965	0	0	52.403	0	36.755	0	0	0	0	0
exo_circ_011760	chr2:135661269-135680324:+	0	75.04	131.025	0	0	57.398	170.309	0	36.755	0	0	0	0	0
exo_circ_011761	chr3:171157459-171167270:-	0	0	317.484	0	14.846	0	6.55	88.714	99.454	0	0	0	0	0
exo_circ_011762	chr3:183754125-183758965:+	0	0	15.118	0	44.538	0	0	72.584	64.861	0	0	0	0	0
exo_circ_011763	chr3:50093719-50105709:+	0	0	0	9.554	215.266	0	78.604	0	62.699	0	0	0	0	0
exo_circ_011764	chr5:177191883-177204292:+	313.623	0	196.537	0	0	0	176.86	161.297	136.208	0	0	0	0	0
exo_circ_011765	chr5:179709872-179716294:+	0	0	55.434	66.875	0	0	22.926	0	0	74.903	0	228.543	120.801	0
exo_circ_011766	chr7:24623665-24650712:+	0	22.071	0	181.519	0	0	0	12.097	25.944	0	0	0	0	0
exo_circ_011767	chr7:4740837-4741023:+	97.074	0	70.552	9.554	0	5.74	0	0	0	0	0	0	0	0
exo_circ_011768	chr7:5641153-5641376:-	0	216.292	171.34	0	0	0	124.457	0	43.241	0	0	0	0	0
exo_circ_011769	chr8:130076347-130092143:-	0	300.16	90.71	19.107	103.922	0	0	0	88.643	0	0	0	0	0
exo_circ_011770	chr10:72562894-72566794:-	0	0	55.434	95.536	0	0	104.806	0	21.62	0	0	0	347.303	0
exo_circ_011771	chr12:108818248-108823361:-	0	0	161.261	95.536	37.115	0	0	0	19.458	208.427	0	0	0	0
exo_circ_011772	chr12:111933885-111943369:-	616.045	0	0	47.768	118.767	0	0	28.227	15.134	0	0	0	0	107.549
exo_circ_011773	chr12:45891779-45893721:+	0	176.565	0	19.107	207.843	0	0	64.519	82.157	0	0	0	0	0
exo_circ_011774	chr13:28197184-28220378:+	0	0	90.71	0	81.653	57.398	0	0	86.481	0	0	0	75.501	0
exo_circ_011775	chr13:95161188-95188542:-	0	0	60.473	38.214	222.689	229.59	0	0	67.023	0	0	0	619.106	0
exo_circ_011776	chr16:87975047-87984259:+	0	176.565	146.143	0	0	298.467	0	8.065	30.269	0	0	0	0	0
exo_circ_011777	chr17:48112030-48113401:+	0	0	0	286.608	66.807	160.713	58.953	0	34.593	0	0	0	45.3	0
exo_circ_011778	chrX:17103717-17138961:+	0	0	292.286	315.269	29.692	0	68.779	459.698	127.56	0	0	0	0	0
exo_circ_011779	chr1:51403418-51408332:-	0	61.798	236.853	0	178.151	0	58.953	0	67.023	0	0	0	0	0
exo_circ_011780	chr2:216141185-216148276:+	0	0	0	57.322	14.846	0	0	137.103	62.699	0	0	0	0	0
exo_circ_011781	chr2:23798137-23823569:-	0	0	90.71	0	0	292.727	101.531	0	6.486	0	0	0	0	0
exo_circ_011782	chr3:179413411-179419505:-	358.426	0	0	19.107	155.882	0	121.182	12.097	58.375	0	0	0	120.801	0
exo_circ_011783	chr3:183797922-183798989:+	0	61.798	0	0	0	0	0	28.227	73.509	0	0	0	0	0
exo_circ_011784	chr3:3156218-3174261:-	0	132.423	75.591	0	7.423	137.754	0	72.584	41.079	0	0	0	0	0
exo_circ_011785	chr4:107682014-107701285:-	0	0	0	0	37.115	103.316	0	80.649	69.185	0	0	0	0	0
exo_circ_011786	chr5:173108623-173123202:+	0	0	0	0	29.692	327.166	0	0	105.94	0	0	0	0	0
exo_circ_011787	chr5:81123641-81127163:+	0	0	0	133.751	0	0	65.504	118.957	32.431	0	0	26.887	0	231.231
exo_circ_011788	chr6:136694139-136720589:-	0	0	216.695	0	0	0	0	0	118.912	0	0	0	0	0
exo_circ_011789	chr8:123077110-123109620:+	0	0	0	0	0	22.959	0	0	34.593	0	644.825	0	619.106	0
exo_circ_011790	chr9:112098469-112157613:-	115.742	472.31	125.986	152.858	44.538	0	0	104.843	49.727	0	0	0	0	0
exo_circ_011791	chr9:135881632-135883078:-	41.07	0	0	19.107	74.23	17.219	22.926	0	34.593	0	0	0	0	0
exo_circ_011792	chr12:66203710-66211597:+	0	0	0	171.965	29.692	0	0	189.525	103.778	0	0	0	0	0
exo_circ_011793	chr14:80831142-80840768:-	0	105.939	0	296.162	0	0	49.128	108.876	60.537	0	0	0	0	0
exo_circ_011794	chr15:75409835-75413045:-	0	0	156.222	0	200.42	0	225.988	0	23.782	0	0	0	0	0
exo_circ_011795	chr19:45517662-45518094:+	0	0	0	0	0	22.959	0	0	67.023	0	467.814	0	0	0
exo_circ_011796	chr20:21340720-21346550:+	261.352	0	55.434	114.643	51.961	0	301.317	0	2.162	0	0	0	0	0
exo_circ_011797	chr20:34029768-34031604:+	0	0	20.158	76.429	89.076	0	314.418	0	101.616	0	0	0	151.002	0
exo_circ_011798	chr22:38245934-38248019:-	0	0	40.315	0	0	114.795	0	0	30.269	0	1220.11	112.927	0	0
exo_circ_011799	chr22:42411406-42411736:-	0	0	10.079	0	0	0	98.255	40.324	17.296	0	0	0	0	0
exo_circ_011800	chr1:155370503-155370983:-	52.27	0	0	0	230.112	189.412	32.752	0	51.889	0	0	0	0	0
exo_circ_011801	chr2:55332565-55335164:-	0	0	0	0	0	195.152	78.604	0	105.94	0	0	0	0	0
exo_circ_011802	chr3:47610065-47622341:-	0	0	0	315.269	0	0	26.201	0	0	0	0	0	0	0
exo_circ_011803	chr6:6167457-6182141:-	0	0	100.788	143.304	0	0	0	56.454	175.125	0	0	0	0	0
exo_circ_011804	chr9:107300140-107306647:+	0	344.301	25.197	487.234	44.538	0	0	0	41.079	0	0	0	0	0
exo_circ_011805	chr9:125929654-125935607:+	0	0	0	0	0	0	0	0	121.074	0	0	0	60.401	0
exo_circ_011806	chr12:120154969-120155719:-	123.209	0	35.276	0	0	0	0	28.227	0	0	0	0	0	40.331
exo_circ_011807	chr15:77252366-77286504:-	0	0	95.749	0	0	0	0	84.681	23.782	0	0	0	120.801	0
exo_circ_011808	chr16:53254437-53268126:+	0	79.454	70.552	372.591	74.23	0	0	36.292	103.778	0	0	0	0	0
exo_circ_011809	chr16:70261043-70262524:-	0	308.988	55.434	0	103.922	0	0	161.297	149.18	0	0	0	135.901	0
exo_circ_011810	chr17:60623520-60633977:+	0	0	75.591	0	66.807	0	0	56.454	21.62	0	0	0	30.2	0
exo_circ_011811	chr18:51054780-51067187:+	56.004	0	15.118	0	215.266	63.137	0	88.714	28.106	0	0	0	0	0
exo_circ_011812	chr21:33421479-33432871:+	89.607	0	45.355	28.661	0	0	0	0	38.917	0	783.905	0	0	0
exo_circ_011813	chrX:78009101-78020398:+	0	0	0	0	14.846	0	22.926	125.006	79.995	0	0	0	0	0
exo_circ_011814	chr1:114621894-114623643:-	0	0	0	0	0	0	85.155	213.719	56.213	0	0	0	0	0
exo_circ_011815	chr1:1804418-1839238:-	0	163.322	5.039	0	0	0	222.712	28.227	164.315	0	0	0	0	0
exo_circ_011816	chr2:25759481-25771540:-	0	0	0	0	0	0	121.182	0	0	0	0	0	211.402	0
exo_circ_011817	chr2:38309378-38319019:-	0	0	40.315	0	0	0	68.779	141.135	32.431	0	0	0	0	0
exo_circ_011818	chr3:100732507-100736716:+	384.562	114.767	0	0	0	143.494	0	0	54.051	0	0	0	0	0
exo_circ_011819	chr3:155829687-155842619:-	0	0	161.261	0	0	0	153.934	0	32.431	0	0	0	0	0
exo_circ_011820	chr3:37094791-37149038:-	0	35.313	0	105.09	326.611	0	196.511	40.324	41.079	0	0	0	0	0
exo_circ_011821	chr5:10415487-10417404:+	0	83.868	161.261	363.037	7.423	0	0	0	51.889	0	0	0	0	0
exo_circ_011822	chr5:169681743-169684350:+	0	88.282	231.813	57.322	0	0	0	0	0	0	0	0	0	0
exo_circ_011823	chr5:172932435-172935310:+	0	0	20.158	0	0	0	150.658	0	12.972	0	0	0	0	0
exo_circ_011824	chr5:62373686-62385632:+	0	0	0	85.982	59.384	0	127.732	137.103	17.296	0	0	0	120.801	0
exo_circ_011825	chr8:18765448-18804898:-	470.434	0	0	0	96.499	0	0	36.292	45.403	104.213	0	0	0	0
exo_circ_011826	chr9:33932561-33933628:-	0	0	206.616	0	0	0	65.504	20.162	19.458	0	0	0	0	0
exo_circ_011827	chr10:3158913-3160330:-	0	0	0	0	0	0	163.759	112.908	123.236	0	0	0	347.303	0
exo_circ_011828	chr15:50449399-50459162:+	3.734	0	65.512	143.304	0	0	117.907	185.492	47.565	0	0	88.728	0	0
exo_circ_011829	chr15:55223888-55234956:-	112.008	0	0	0	163.305	0	0	0	43.241	0	0	0	0	0
exo_circ_011830	chr15:65702304-65703008:-	0	0	241.892	9.554	148.459	0	32.752	0	51.889	0	0	0	0	37.642
exo_circ_011831	chr17:51041500-51056482:-	0	0	0	95.536	0	172.193	196.511	0	43.241	0	0	0	0	0
exo_circ_011832	chr17:82763964-82781721:+	0	0	100.788	152.858	0	0	131.007	0	25.944	0	0	0	0	107.549
exo_circ_011833	chr20:3296860-3298175:-	0	0	171.34	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_011834	chr20:34408650-34413879:+	212.816	0	20.158	458.573	0	0	262.015	193.557	54.051	0	170.689	0	60.401	0
exo_circ_011835	chr22:41170405-41173784:+	160.545	370.786	0	0	0	97.576	62.228	0	43.241	0	0	0	0	0
exo_circ_011836	chr1:40189054-40202614:+	276.287	0	0	0	334.034	0	91.705	0	92.968	0	0	0	0	0
exo_circ_011837	chr1:44411980-44412722:+	93.34	326.644	15.118	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_011838	chr2:127763061-127771004:-	0	0	90.71	0	0	0	0	0	41.079	0	0	0	60.401	0
exo_circ_011839	chr3:151350058-151360605:+	0	0	100.788	0	29.692	0	163.759	40.324	43.241	0	0	0	0	0
exo_circ_011840	chr3:195295707-195302174:-	0	0	327.562	0	363.725	0	85.155	0	28.106	0	0	0	0	0
exo_circ_011841	chr3:197870159-197875775:+	347.225	0	20.158	76.429	51.961	0	0	314.53	15.134	0	0	10.755	0	0
