exo_circ_ID	CircRNA	CRC1	CRC2	CRC3	CRC4	CRC5	CRC6	CRC7	CRC8	CRC9	CRC10	CRC11	CRC12
exo_circ_010460	chr8:125059221-125063651:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010469	chr8:132610165-132661627:-	0	0	0	0	0	0	140.08	0	0	0	0	0
exo_circ_010483	chr8:19505200-19506130:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010492	chr8:29338281-29340243:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010497	chr8:38163509-38169917:-	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_010502	chr8:47279861-47291137:+	0	0	174.158	0	0	0	0	0	0	0	0	0
exo_circ_010503	chr8:47394977-47440542:+	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_010504	chr8:47803305-47807326:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_010511	chr8:65613243-65613433:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_010522	chr8:78565808-78572939:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_010525	chr8:86380725-86402203:+	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_010527	chr8:94537102-94543942:-	0	0	0	0	0	0	0	0	0	0	193.028	0
exo_circ_010537	chr8:99192875-99211218:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010540	chr9:100006505-100054207:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010541	chr9:100346071-100349372:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_010544	chr9:105538381-105539351:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_010549	chr9:113194026-113207296:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010550	chr9:114355924-114356136:-	0	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_010555	chr9:120487293-120539164:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010563	chr9:123630375-123676789:-	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_010565	chr9:125153532-125160906:-	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_010582	chr9:133788353-133791869:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_010584	chr9:13507937-13527795:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010629	chr10:1084402-1086357:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010635	chr10:112640416-112668998:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010644	chr10:124408541-124408965:-	0	0	0	0	0	0	0	0	0	168.789	0	0
exo_circ_010651	chr10:12814194-12816328:+	0	0	0	176.059	0	0	0	0	0	0	0	0
exo_circ_010660	chr10:19832598-19865795:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_010670	chr10:28611773-28614685:+	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010687	chr10:59804419-59852702:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010688	chr10:6104930-6108742:+	0	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_010701	chr10:68757085-68757377:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010705	chr10:7243557-7248649:-	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_010713	chr10:77794007-77796594:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010715	chr10:86443274-86497319:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010716	chr10:87089561-87091623:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010723	chr10:92927204-92954741:+	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010735	chr11:103943451-104000237:-	0	0	0	0	0	0	140.08	0	0	0	0	0
exo_circ_010746	chr11:118390656-118392895:+	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_010755	chr11:122777023-122777210:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_010756	chr11:124681388-124694442:+	0	0	0	0	0	0	0	0	0	0	175.48	0
exo_circ_010760	chr11:14789105-14819209:+	0	0	0	0	0	0	0	0	143.235	0	0	0
exo_circ_010774	chr11:34122458-34124400:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010793	chr11:61311783-61331691:-	0	0	0	0	0	0	0	0	0	168.789	0	0
exo_circ_010828	chr12:106307281-106336213:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_010833	chr12:108817037-108818558:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010836	chr12:109222506-109227489:+	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_010838	chr12:110250557-110266733:-	0	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_010845	chr12:112266911-112273795:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010868	chr12:123309309-123323831:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010880	chr12:14481002-14496343:+	0	0	0	0	0	0	0	0	0	0	175.48	0
exo_circ_010884	chr12:20642986-20654205:+	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010887	chr12:22523425-22524627:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_010888	chr12:26427912-26477007:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_010891	chr12:26979783-26980631:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010894	chr12:27719807-27724186:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010899	chr12:31981737-31981895:-	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010905	chr12:43730605-43738391:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_010908	chr12:45123239-45131005:-	0	0	0	0	0	0	0	0	0	0	0	162.082
exo_circ_010911	chr12:4726531-4739329:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_010917	chr12:48083590-48098137:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_010920	chr12:49496524-49497009:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_010934	chr12:63983946-63990072:+	0	0	0	0	0	0	0	0	0	0	0	162.082
exo_circ_010936	chr12:6587383-6587949:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010943	chr12:69794436-69801721:+	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_010944	chr12:70544556-70556148:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_010950	chr12:88126315-88141033:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_010983	chr13:32510887-32521449:-	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010991	chr13:41830528-41868477:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_010995	chr13:45503243-45511854:+	0	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_010997	chr13:45975282-46011554:-	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011001	chr13:48367493-48377034:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011011	chr13:72908530-72965404:+	0	0	0	0	0	0	0	0	0	0	175.48	0
exo_circ_011021	chr13:95863628-95867423:-	0	0	0	0	0	0	140.08	0	0	0	0	0
exo_circ_011030	chr14:101991526-102000399:+	0	0	0	0	0	0	0	0	0	0	0	162.082
exo_circ_011034	chr14:103757649-103797518:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_011043	chr14:30916947-30956242:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011047	chr14:31364188-31383771:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011052	chr14:36725569-36737791:-	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_011075	chr14:58487006-58508709:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011091	chr14:67761365-67766447:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_011094	chr14:72084988-72086776:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011095	chr14:72845469-72845651:-	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_011096	chr14:73076318-73077536:+	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_011119	chr14:93245824-93261677:-	0	0	0	0	0	0	0	0	0	168.789	0	0
exo_circ_011120	chr14:93263784-93274242:-	0	135.524	0	0	0	0	0	0	0	0	0	0
exo_circ_011121	chr14:95124195-95124526:-	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011126	chr15:101398403-101432100:-	0	0	0	0	0	0	0	138.104	0	0	0	0
exo_circ_011134	chr15:34003031-34006728:-	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_011138	chr15:38991284-39020189:+	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_011139	chr15:40176476-40176673:+	0	0	0	0	0	0	0	0	0	0	0	162.082
exo_circ_011141	chr15:40196544-40218562:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011143	chr15:40386361-40391554:+	0	0	0	0	0	187.08	0	0	0	0	0	0
exo_circ_011154	chr15:43804887-43815074:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011156	chr15:44490783-44497138:+	0	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_011160	chr15:44620189-44621934:-	0	0	0	0	0	0	0	0	0	0	0	145.874
exo_circ_011178	chr15:61959447-61969452:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011198	chr15:75609557-75609994:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011200	chr15:76665652-76733384:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011201	chr15:76793232-76795440:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_011206	chr15:82826409-82826846:+	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011207	chr15:83112796-83124776:+	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011219	chr16:10969160-10979382:+	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011228	chr16:14644273-14655210:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011234	chr16:22071546-22085750:+	0	0	0	0	0	0	0	0	0	168.789	0	0
exo_circ_011256	chr16:67616744-67645286:+	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011258	chr16:68958642-68974168:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011265	chr16:81931496-81936378:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_011269	chr16:88734874-88735053:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011273	chr17:16108785-16149517:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011281	chr17:21019083-21021226:-	0	0	0	0	0	0	0	0	0	0	0	145.874
exo_circ_011282	chr17:2300239-2300664:-	0	0	0	0	0	0	0	0	0	0	0	145.874
exo_circ_011291	chr17:29510863-29510992:+	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_011293	chr17:30855142-30869646:+	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011296	chr17:31181421-31219118:+	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011318	chr17:4051970-4067242:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_011321	chr17:43063332-43074521:-	0	0	0	0	0	0	0	0	0	0	0	145.874
exo_circ_011325	chr17:47219903-47220053:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011326	chr17:47361377-47414919:+	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011332	chr17:54999344-55000883:+	0	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_011336	chr17:59079753-59104394:-	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_011345	chr17:61984170-61984367:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011358	chr17:75812111-75813213:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011365	chr17:79079488-79081073:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011373	chr17:82870223-82911789:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011374	chr17:9545171-9557528:-	0	0	0	0	0	0	140.08	0	0	0	0	0
exo_circ_011375	chr18:12421539-12427323:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011378	chr18:20984350-21042709:-	0	0	0	176.059	0	0	0	0	0	0	0	0
exo_circ_011381	chr18:23629852-23646287:-	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011385	chr18:26078075-26079146:-	0	0	0	0	0	0	0	0	0	0	140.384	0
exo_circ_011387	chr18:2951054-2954599:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011388	chr18:3112297-3126897:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011393	chr18:36167100-36171160:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_011409	chr18:58735201-58742014:+	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011422	chr19:10802287-10812377:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011429	chr19:16402320-16404749:-	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011437	chr19:2832302-2834869:+	0	0	0	0	0	0	0	0	0	0	0	145.874
exo_circ_011440	chr19:3453762-3456635:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011494	chr20:37044085-37047190:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011496	chr20:38497352-38521698:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011498	chr20:41092272-41114155:+	0	0	0	176.059	0	0	0	0	0	0	0	0
exo_circ_011504	chr20:45418851-45424579:+	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_011509	chr20:48988303-48991198:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011513	chr20:4970792-4987436:-	0	174.245	0	0	0	0	0	0	0	0	0	0
exo_circ_011517	chr20:58895564-58905480:+	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011519	chr20:62256056-62273406:+	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_011521	chr21:15383028-15444081:-	0	0	0	0	0	0	0	0	0	0	0	162.082
exo_circ_011529	chr21:29034836-29048855:+	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011531	chr21:32744791-32748248:-	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011543	chr21:37516426-37516671:+	0	0	0	0	0	0	0	0	0	0	175.48	0
exo_circ_011545	chr21:39206135-39212707:-	0	0	0	0	0	0	140.08	0	0	0	0	0
exo_circ_011554	chr21:45788297-45788870:+	0	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_011556	chr21:46264116-46272829:-	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011563	chr22:20801972-20803320:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011568	chr22:28703504-28734727:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011571	chr22:29986522-29988562:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_011594	chr22:50372019-50372150:+	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_011596	chrX:101010522-101035683:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011599	chrX:102920349-102926537:+	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_011606	chrX:11368714-11375602:-	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_011625	chrX:16693140-16699093:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011631	chrX:19836124-19873034:-	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011633	chrX:21531855-21561560:+	0	0	0	0	0	0	0	0	0	0	0	194.499
exo_circ_011641	chrX:49117029-49117810:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_011643	chrX:53409061-53413435:-	0	154.884	0	0	0	0	0	0	0	0	0	0
exo_circ_011653	chrX:75060222-75069136:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_011665	chrY:13355374-13356018:-	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_011667	chr3:47425484-47428670:-	84.39	0	188.671	0	247.872	448.993	0	0	71.618	0	0	0
exo_circ_011668	chr7:69899285-69899498:+	84.39	58.082	0	17.606	0	0	77.822	55.242	0	96.451	0	0
exo_circ_011669	chr20:43702489-43705358:+	0	0	29.026	0	0	0	0	27.621	53.713	0	0	0
exo_circ_011670	chr9:137728348-137744090:+	147.682	58.082	0	0	0	224.496	124.516	110.484	26.857	192.901	0	0
exo_circ_011671	chr11:77691158-77693611:-	548.535	77.442	232.21	369.725	413.121	0	108.951	386.692	161.139	48.225	175.48	0
exo_circ_011672	chr16:304303-314683:-	63.292	38.721	0	35.212	41.312	0	202.338	27.621	0	385.802	17.548	0
exo_circ_011673	chr2:223894233-223895630:-	210.975	58.082	116.105	0	82.624	0	0	165.725	53.713	72.338	175.48	32.416
exo_circ_011674	chr3:152445281-152447773:+	0	329.129	203.184	352.119	0	0	62.258	0	71.618	0	210.576	0
exo_circ_011675	chr22:43039779-43046573:-	0	193.605	101.592	0	0	486.409	0	27.621	62.665	0	315.864	81.041
exo_circ_011676	chr3:47037665-47046621:-	42.195	0	0	0	0	37.416	0	110.484	53.713	0	0	0
exo_circ_011677	chr16:346147-347106:-	210.975	0	116.105	70.424	82.624	149.664	77.822	193.346	0	0	245.672	453.831
exo_circ_011678	chr16:89305205-89317075:-	42.195	77.442	0	0	0	74.832	0	110.484	0	265.239	35.096	0
exo_circ_011679	chr22:45729424-45740538:+	126.585	96.803	0	52.818	0	0	0	165.725	44.761	0	0	0
exo_circ_011680	chr1:1804418-1817875:-	316.462	38.721	14.513	0	0	0	0	27.621	71.618	0	87.74	16.208
exo_circ_011681	chr1:21221746-21228041:-	0	19.361	58.053	0	0	0	62.258	82.863	241.709	24.113	245.672	0
exo_circ_011682	chr7:70762869-70771644:+	21.097	0	0	0	0	149.664	0	55.242	0	0	0	226.915
exo_circ_011683	chr8:140735250-140752316:-	295.365	96.803	29.026	0	165.248	187.08	15.564	82.863	71.618	24.113	52.644	32.416
exo_circ_011684	chr9:36369718-36376127:-	126.585	77.442	116.105	0	0	0	0	110.484	53.713	48.225	193.028	0
exo_circ_011685	chr9:97347313-97350555:+	21.097	193.605	0	193.665	0	0	0	386.692	134.283	0	17.548	0
exo_circ_011686	chr12:128808787-128815070:-	0	0	29.026	35.212	0	0	155.644	110.484	8.952	0	0	0
exo_circ_011687	chr1:155378280-155415923:-	0	116.163	43.539	0	0	37.416	31.129	193.346	143.235	48.225	35.096	226.915
exo_circ_011688	chr4:127921523-127939997:-	0	116.163	0	17.606	0	37.416	0	0	0	0	0	307.957
exo_circ_011689	chr11:128484822-128490576:-	84.39	38.721	29.026	88.03	0	0	0	0	8.952	144.676	0	0
exo_circ_011690	chr11:62723586-62724426:-	126.585	0	130.618	228.877	0	0	0	0	0	0	0	0
exo_circ_011691	chr16:30664214-30666541:+	0	0	0	0	0	112.248	0	0	0	0	87.74	0
exo_circ_011692	chr3:9750944-9751949:+	84.39	232.326	58.053	176.059	0	0	31.129	0	62.665	0	0	0
exo_circ_011693	chr5:88804597-88823927:-	116.036	445.292	181.414	52.818	309.841	0	93.387	69.052	44.761	0	0	48.625
exo_circ_011694	chr9:131430089-131432794:+	0	154.884	145.132	0	0	0	31.129	0	0	0	315.864	388.998
exo_circ_011695	chr12:1371832-1444750:+	21.097	38.721	72.566	0	0	0	0	0	53.713	120.563	105.288	0
exo_circ_011696	chr18:31832083-31839457:-	21.097	154.884	43.539	105.636	0	0	295.724	82.863	161.139	0	0	129.666
exo_circ_011697	chr1:13730999-13749487:+	84.39	116.163	87.079	35.212	413.121	0	0	0	0	48.225	0	48.625
exo_circ_011698	chr1:1804418-1825499:-	0	329.129	130.618	0	0	0	31.129	248.588	17.904	120.563	0	0
exo_circ_011699	chr2:32478634-32482582:+	105.487	271.047	58.053	70.424	0	0	264.596	110.484	161.139	0	0	0
exo_circ_011700	chr8:140879470-140890769:-	0	96.803	232.21	0	123.936	486.409	15.564	0	8.952	48.225	17.548	16.208
exo_circ_011701	chr10:92893348-92909631:+	0	0	0	0	0	187.08	0	55.242	8.952	0	0	0
exo_circ_011702	chr5:177536357-177539147:-	0	0	0	0	0	0	31.129	0	0	96.451	0	16.208
exo_circ_011703	chr14:89161700-89162969:-	0	0	0	0	82.624	37.416	93.387	0	0	0	0	0
exo_circ_011704	chr18:79096475-79154555:+	168.78	0	87.079	0	0	0	0	552.418	17.904	72.338	0	0
exo_circ_011705	chr1:156475107-156477202:-	0	193.605	101.592	281.695	0	0	140.08	0	17.904	0	0	259.332
exo_circ_011706	chr1:86715723-86719635:+	0	0	14.513	140.848	0	0	0	110.484	214.853	0	0	0
exo_circ_011707	chr13:100257594-100273346:+	0	0	116.105	0	82.624	0	0	0	35.809	0	0	0
exo_circ_011708	chr13:48256176-48258236:+	63.292	0	87.079	52.818	0	0	311.289	0	35.809	72.338	0	64.833
exo_circ_011709	chr14:75782486-75783530:+	21.097	58.082	29.026	35.212	0	0	0	386.692	62.665	0	0	0
exo_circ_011710	chr15:64974601-64983593:-	42.195	174.245	0	0	0	0	0	110.484	8.952	0	0	583.497
exo_circ_011711	chr15:82151464-82152423:-	126.585	0	116.105	510.572	0	0	46.693	110.484	53.713	144.676	0	0
exo_circ_011712	chr16:56385918-56389375:-	42.195	0	29.026	0	247.872	448.993	0	27.621	107.426	0	0	0
exo_circ_011713	chr18:35070194-35102159:+	126.585	0	14.513	158.453	0	0	93.387	27.621	8.952	0	0	0
exo_circ_011714	chr3:188609160-188609844:+	0	77.442	29.026	211.271	0	0	0	0	0	192.901	0	0
exo_circ_011715	chr3:71493425-71501988:-	84.39	0	174.158	0	0	0	77.822	386.692	35.809	0	0	0
exo_circ_011716	chr4:150588047-150599131:-	105.487	0	174.158	176.059	0	0	62.258	55.242	35.809	48.225	0	48.625
exo_circ_011717	chr5:131521389-131548190:-	168.78	38.721	159.645	17.606	991.49	0	46.693	55.242	98.474	96.451	0	0
exo_circ_011718	chr7:152194008-152199459:-	0	77.442	0	264.089	41.312	0	0	0	26.857	24.113	0	0
exo_circ_011719	chr10:179993-221356:+	126.585	38.721	0	0	0	0	0	0	35.809	0	0	0
exo_circ_011720	chr11:3731390-3731578:-	0	174.245	174.158	176.059	206.56	74.832	108.951	248.588	35.809	0	0	0
exo_circ_011721	chr11:45965314-45979966:-	0	0	0	211.271	0	0	0	0	196.948	48.225	0	162.082
exo_circ_011722	chr1:155352705-155354630:-	168.78	77.442	0	0	0	0	186.773	0	0	241.127	0	0
exo_circ_011723	chr1:59321535-59346398:+	0	0	0	0	0	37.416	0	82.863	0	0	17.548	453.831
exo_circ_011724	chr2:189791789-189818180:+	84.39	116.163	14.513	0	0	0	0	0	0	72.338	0	64.833
exo_circ_011725	chr2:74165217-74172752:-	84.39	0	116.105	0	0	0	62.258	0	8.952	96.451	526.44	0
exo_circ_011726	chr7:74356409-74357477:+	42.195	0	174.158	0	0	0	0	55.242	0	0	0	0
exo_circ_011727	chr11:85974707-86031611:-	0	0	232.21	0	0	74.832	0	55.242	17.904	72.338	70.192	0
exo_circ_011728	chr15:85113872-85121014:+	0	0	29.026	0	0	0	0	0	0	48.225	0	421.414
exo_circ_011729	chr16:11020192-11024921:+	105.487	0	29.026	0	41.312	0	0	138.104	89.522	0	17.548	0
exo_circ_011730	chr17:81270524-81271024:-	0	19.361	159.645	70.424	247.872	0	186.773	55.242	89.522	0	0	226.915
exo_circ_011731	chr1:20765376-20773610:-	0	0	0	0	0	0	0	0	17.904	0	193.028	0
exo_circ_011733	chr2:210153494-210154611:-	126.585	0	0	0	413.121	0	342.418	27.621	0	0	0	0
exo_circ_011734	chr3:136443286-136502779:-	274.267	425.931	43.539	246.483	0	0	0	110.484	0	0	0	0
exo_circ_011735	chr8:29009071-29018913:+	0	0	58.053	0	0	74.832	31.129	27.621	26.857	144.676	0	0
exo_circ_011736	chr10:92531747-92537550:-	0	0	58.053	211.271	0	0	233.467	110.484	0	0	0	0
exo_circ_011737	chr11:34086063-34092056:+	0	0	0	369.725	82.624	0	0	27.621	17.904	192.901	0	0
exo_circ_011738	chr11:83111112-83117197:-	21.097	0	145.132	0	0	0	0	0	8.952	0	175.48	178.291
exo_circ_011739	chr12:111513356-111520076:-	0	19.361	159.645	211.271	0	0	77.822	0	0	265.239	0	0
exo_circ_011740	chr12:813641-830160:+	42.195	0	58.053	281.695	0	0	0	0	35.809	0	87.74	0
exo_circ_011741	chr16:67610823-67612121:+	0	0	0	0	0	0	0	0	0	96.451	0	0
exo_circ_011742	chr16:69284047-69284244:+	42.195	0	29.026	158.453	0	598.657	0	0	71.618	626.929	175.48	0
exo_circ_011743	chr20:41512845-41514952:-	0	0	72.566	0	0	0	31.129	27.621	44.761	0	368.508	162.082
exo_circ_011744	chr2:101281858-101295181:-	0	77.442	43.539	0	82.624	0	0	55.242	0	0	0	16.208
exo_circ_011745	chr3:15030274-15034809:+	0	77.442	0	0	0	0	311.289	0	26.857	24.113	0	0
exo_circ_011746	chr4:82824554-82827632:-	105.487	19.361	58.053	0	0	0	0	0	98.474	0	0	0
exo_circ_011747	chr4:98404476-98421394:+	0	0	58.053	0	0	0	31.129	82.863	80.57	0	0	0
exo_circ_011748	chr6:157110471-157133207:+	0	38.721	58.053	264.089	495.745	0	0	0	89.522	0	105.288	0
exo_circ_011749	chr8:140700890-140702707:-	21.097	0	43.539	0	82.624	598.657	0	55.242	35.809	24.113	0	0
exo_circ_011750	chr8:92005115-92017363:-	105.487	58.082	0	0	0	224.496	0	0	0	0	0	97.249
exo_circ_011751	chr9:83677726-83686155:-	0	0	0	211.271	0	0	155.644	0	44.761	0	0	81.041
exo_circ_011752	chr11:4070025-4074679:+	0	96.803	29.026	0	41.312	0	140.08	0	71.618	96.451	0	0
exo_circ_011753	chr11:46508190-46512813:-	0	251.687	232.21	35.212	0	0	15.564	220.967	116.378	48.225	0	0
exo_circ_011754	chr14:34551713-34554912:-	0	0	58.053	0	0	1085.065	186.773	276.209	35.809	265.239	0	81.041
exo_circ_011755	chr17:7499038-7499491:+	63.292	0	0	0	0	0	0	27.621	0	0	35.096	0
exo_circ_011756	chr18:44949880-44953340:+	0	77.442	116.105	0	165.248	0	0	0	0	0	35.096	0
exo_circ_011757	chr20:47224316-47229806:-	0	0	72.566	0	0	224.496	93.387	0	26.857	120.563	0	0
exo_circ_011758	chr20:47246007-47262428:-	0	0	130.618	0	0	0	0	55.242	53.713	0	0	0
exo_circ_011759	chr1:21001198-21002808:-	0	0	0	123.242	0	0	171.209	0	62.665	168.789	0	162.082
exo_circ_011760	chr2:135661269-135680324:+	126.585	0	14.513	0	0	0	0	55.242	8.952	0	0	0
exo_circ_011761	chr3:171157459-171167270:-	105.487	0	0	70.424	0	0	0	0	161.139	0	0	0
exo_circ_011762	chr3:183754125-183758965:+	0	0	0	35.212	0	0	77.822	165.725	125.331	0	0	194.499
exo_circ_011763	chr3:50093719-50105709:+	63.292	0	87.079	0	0	0	0	0	0	144.676	280.768	0
exo_circ_011764	chr5:177191883-177204292:+	0	0	145.132	0	0	0	93.387	0	89.522	120.563	52.644	0
exo_circ_011765	chr5:179709872-179716294:+	0	0	0	0	0	0	0	27.621	8.952	120.563	0	0
exo_circ_011766	chr7:24623665-24650712:+	0	0	435.395	17.606	0	0	0	82.863	17.904	0	0	0
