exo_circ_ID	CircRNA	CHD1	CHD2	CHD3	CHD4	CHD5	CHD6
exo_circ_001358	chr3:180947864-180949343:+	0	0	0	0	439.941	0
exo_circ_001360	chr5:180549930-180553471:+	0	3014.749	0	0	109.985	0
exo_circ_001361	chr5:80775693-80792844:+	0	0	0	0	0	3782.148
exo_circ_001362	chr8:28970042-29018913:+	1054.791	0	0	0	0	3067.742
exo_circ_001369	chr17:37553114-37554059:-	0	873.504	0	0	469.937	0
exo_circ_001373	chr3:123124065-123124343:+	996.191	0	0	0	0	0
exo_circ_001374	chr3:19950805-19951061:+	0	0	153.845	0	0	0
exo_circ_001378	chr7:92517275-92518255:-	0	0	201.922	0	0	0
exo_circ_001379	chr9:114636989-114638726:+	0	0	0	0	169.977	0
exo_circ_001380	chr11:77691158-77702495:-	0	0	0	0	339.954	0
exo_circ_001386	chr18:8113485-8143779:+	0	0	0	1160.584	0	0
exo_circ_001388	chr2:68513079-68545312:+	0	4259.299	0	0	0	0
exo_circ_001389	chr3:63834062-63839773:-	0	1615.596	548.074	0	0	0
exo_circ_001390	chr3:9669431-9671170:+	0	0	0	628.649	0	0
exo_circ_001393	chr13:21045684-21046230:-	0	0	0	0	0	2437.384
exo_circ_001394	chr14:67761365-67762819:-	1741.241	0	0	0	129.982	0
exo_circ_001395	chr15:42528261-42529819:+	2477.921	0	0	0	0	0
exo_circ_001396	chr21:29326058-29329693:+	0	0	0	1378.193	0	0
exo_circ_001398	chr1:13715540-13742157:+	0	363.316	0	0	0	0
exo_circ_001400	chr1:25225001-25228235:-	0	3254.383	0	0	0	0
exo_circ_001402	chr2:202952558-202961426:+	820.393	0	0	0	149.98	2521.432
exo_circ_001403	chr2:27599582-27601442:+	0	0	499.998	0	0	0
exo_circ_001404	chr3:160413472-160431825:+	0	0	0	1644.16	0	0
exo_circ_001406	chr4:146503848-146510049:-	1473.358	0	0	0	0	0
exo_circ_001408	chr4:89923167-89936798:+	0	0	0	2321.167	0	0
exo_circ_001412	chr7:140355667-140358785:-	0	0	0	0	619.916	3614.053
exo_circ_001414	chr12:92832511-92853025:-	0	0	0	0	0	3109.766
exo_circ_001415	chr13:49168612-49175541:+	0	0	0	1950.425	0	0
exo_circ_001417	chr16:18839697-18842454:-	0	0	557.69	0	0	1975.122
exo_circ_001420	chr18:37160199-37173081:+	0	2775.115	0	0	169.977	0
exo_circ_001421	chr2:171925536-171976308:+	0	2094.864	0	0	0	0
exo_circ_001422	chr2:190659157-190673152:+	728.308	0	0	0	0	0
exo_circ_001428	chr3:32733422-32737490:+	0	0	653.843	0	0	0
exo_circ_001430	chr4:76124648-76144473:-	0	3408.985	96.153	0	0	0
exo_circ_001434	chr9:131643238-131650949:-	0	2427.26	0	0	0	0
exo_circ_001438	chr10:72708282-72715902:+	267.883	0	0	0	0	0
exo_circ_001439	chr10:86517570-86518091:-	1498.472	0	0	0	0	0
exo_circ_001442	chr13:114040999-114052155:-	0	0	0	0	469.937	0
exo_circ_001443	chr1:243613670-243637742:-	0	0	682.689	0	0	0
exo_circ_001447	chr9:85632661-85646418:-	0	0	0	0	0	63.036
exo_circ_001448	chr10:68437010-68470163:-	0	3640.889	0	0	0	0
exo_circ_001449	chr11:66210361-66211259:+	0	0	673.074	0	0	0
exo_circ_001450	chr15:40009613-40019200:+	0	0	0	0	0	4034.291
exo_circ_001451	chr15:44331987-44338317:+	0	0	1081.726	0	0	0
exo_circ_001455	chr1:109579203-109582565:+	1414.759	0	0	0	0	3824.172
exo_circ_001457	chr2:229858771-229859574:-	0	1360.502	0	0	0	0
exo_circ_001458	chr3:129827802-129832826:-	0	0	288.46	0	0	3340.898
exo_circ_001460	chr4:169576927-169590809:-	0	0	0	0	0	2521.432
exo_circ_001462	chr6:10893866-10898115:+	0	0	0	0	0	1596.907
exo_circ_001463	chr8:103040797-103042407:+	0	0	0	1531.326	0	0
exo_circ_001464	chr8:103246293-103246684:-	0	0	0	0	249.966	0
exo_circ_001465	chr10:101806044-101807901:-	0	0	0	2168.035	39.995	0
exo_circ_001468	chr11:68803999-68807638:-	0	3903.714	0	0	0	0
exo_circ_001469	chr12:112175735-112176702:-	0	2280.387	0	0	0	0
exo_circ_001471	chr13:77744282-77753358:+	0	2465.91	0	0	0	0
exo_circ_001472	chr14:100937402-100949596:+	0	0	0	2119.677	0	0
exo_circ_001473	chr14:20352244-20354247:+	0	0	0	0	0	2101.193
exo_circ_001474	chr14:45231140-45237721:-	0	0	0	0	789.893	0
exo_circ_001477	chr18:21656860-21659343:-	0	2249.467	0	0	0	0
exo_circ_001478	chr19:10162666-10177367:-	0	0	0	0	19.997	0
exo_circ_001482	chr1:9934761-9936627:-	0	1793.389	0	0	0	0
exo_circ_001483	chr2:202952558-202955758:+	0	0	740.381	0	0	0
exo_circ_001486	chr3:136472412-136477412:-	0	0	0	0	119.984	0
exo_circ_001487	chr5:157518822-157520031:-	0	1244.55	0	0	0	0
exo_circ_001488	chr6:118511297-118523920:-	0	0	0	1217.001	0	0
exo_circ_001489	chr6:3076763-3081116:+	0	0	1201.917	604.471	0	0
exo_circ_001490	chr7:105481051-105495253:-	0	2898.797	0	0	0	0
exo_circ_001492	chr8:37870419-37877551:-	0	0	730.766	0	0	3908.22
exo_circ_001493	chr8:89970363-89978323:-	0	0	711.535	0	0	0
exo_circ_001494	chr8:97706625-97713769:+	0	0	0	1208.941	0	0
exo_circ_001495	chr9:121167488-121175224:+	0	0	0	2159.975	0	0
exo_circ_001496	chr9:83335515-83389708:-	1356.159	0	0	0	0	0
exo_circ_001498	chr11:17959469-18008076:-	0	4104.697	0	0	0	0
exo_circ_001499	chr11:62535944-62536567:-	0	2241.736	0	0	0	0
exo_circ_001502	chr12:123160780-123164090:-	0	0	0	0	0	4748.697
exo_circ_001506	chr13:24288998-24290884:+	0	3555.858	0	0	0	0
exo_circ_001509	chr16:16052723-16056295:+	0	2241.736	192.307	0	0	0
exo_circ_001510	chr16:67939885-67940478:-	0	2094.864	0	0	0	0
exo_circ_001512	chr18:21023619-21042709:-	0	0	0	0	469.937	0
exo_circ_001514	chr19:52373110-52374427:+	0	0	749.996	0	0	0
exo_circ_001517	chr1:77734346-77736158:-	3164.372	0	0	0	0	0
exo_circ_001518	chr1:8508626-8557523:-	0	2666.893	0	0	0	0
exo_circ_001520	chr3:172251259-172307501:+	1891.926	0	0	0	0	0
exo_circ_001523	chr3:37083635-37096660:-	602.737	0	0	0	0	0
exo_circ_001525	chr4:2875895-2884666:+	1197.104	0	0	0	0	0
exo_circ_001527	chr6:116698703-116705160:+	0	0	346.152	0	0	0
exo_circ_001531	chr9:122148111-122152408:-	904.106	0	0	0	0	0
exo_circ_001532	chr10:124696157-124706887:-	0	0	0	854.319	0	0
exo_circ_001533	chr10:13666096-13670528:-	0	0	0	0	0	2017.146
exo_circ_001535	chr11:118477966-118482495:+	1958.897	0	0	0	0	0
exo_circ_001536	chr11:33105566-33106064:-	535.767	0	0	0	0	0
exo_circ_001538	chr12:10386902-10390027:-	0	0	0	0	579.922	0
exo_circ_001541	chr18:62097680-62102902:-	0	0	0	0	0	3004.707
exo_circ_001544	chr1:12299201-12308641:+	0	3594.509	0	0	0	0
exo_circ_001546	chr2:10589042-10607311:-	0	0	0	0	579.922	1470.835
exo_circ_001547	chr2:26098661-26127951:+	0	0	0	0	509.931	0
exo_circ_001549	chr3:152071117-152073714:-	0	0	0	0	0	3635.065
exo_circ_001552	chr5:138424074-138425582:+	1783.098	0	0	0	0	0
exo_circ_001555	chr7:77581426-77592256:+	0	0	0	0	959.87	0
exo_circ_001556	chr8:140846259-140879637:-	0	0	0	2393.704	0	2101.193
exo_circ_001557	chr8:528894-531576:-	0	0	0	0	429.942	0
exo_circ_001560	chr9:37126311-37165935:+	0	1994.372	0	0	0	0
exo_circ_001563	chr11:64859923-64860336:-	1339.417	0	0	0	0	0
exo_circ_001567	chr17:58696692-58709990:+	0	2156.705	0	0	0	0
exo_circ_001568	chr18:48757918-48761689:+	0	1940.262	0	0	0	0
exo_circ_001569	chr18:57613601-57615975:-	0	1236.82	0	0	0	0
exo_circ_001570	chr18:62830034-62860601:+	0	2504.561	0	0	0	0
exo_circ_001572	chr22:28515626-28519320:-	0	2056.213	0	0	239.968	0
exo_circ_001573	chr1:179120189-179121867:-	0	2002.103	0	0	0	0
exo_circ_001577	chr3:32703867-32708820:+	2335.608	0	0	0	0	0
exo_circ_001578	chr4:184001324-184011423:+	1398.016	0	0	0	0	0
exo_circ_001580	chr5:143054438-143134105:+	0	2164.435	0	0	0	0
exo_circ_001581	chr5:160010499-160036803:+	0	0	0	0	0	1786.014
exo_circ_001582	chr5:55267137-55273426:-	0	0	0	0	0	1134.644
exo_circ_001583	chr5:65451474-65452918:-	1490.101	0	86.538	0	0	0
exo_circ_001587	chr9:110136126-110138539:+	0	1236.82	0	0	0	462.263
exo_circ_001592	chr17:63792411-63806654:+	0	757.552	0	0	0	0
exo_circ_001593	chr1:15626668-15638434:+	0	1321.852	0	0	0	0
exo_circ_001594	chr1:193028084-193029657:-	0	340.126	0	0	0	0
exo_circ_001595	chr1:23050386-23059167:+	1883.554	0	0	0	0	0
exo_circ_001596	chr2:203366876-203402734:+	0	2937.448	0	0	0	0
exo_circ_001598	chr4:102689573-102726683:-	0	0	0	0	639.914	0
exo_circ_001599	chr4:70762518-70768661:+	0	0	67.307	0	0	0
exo_circ_001600	chr5:157492972-157494795:-	1398.016	0	153.845	0	0	0
exo_circ_001601	chr5:64325185-64330406:+	0	0	240.383	0	0	798.454
exo_circ_001603	chr6:129638393-129642018:-	0	0	0	0	1289.826	0
exo_circ_001607	chr8:42861744-42887871:-	0	0	0	0	0	4034.291
exo_circ_001608	chr8:66572481-66593194:-	0	0	0	0	789.893	0
exo_circ_001609	chr9:93629969-93636525:+	1247.332	0	0	0	0	0
exo_circ_001614	chr11:34071725-34076642:+	0	0	0	0	0	2731.552
exo_circ_001616	chr12:102148229-102153976:+	0	0	0	1321.776	0	0
exo_circ_001620	chr14:92142163-92155323:+	0	0	0	0	0	1281.728
exo_circ_001621	chr15:41452900-41457876:+	0	1128.598	0	0	0	0
exo_circ_001625	chr16:53254437-53255779:+	0	1770.199	0	0	0	0
exo_circ_001626	chr17:16117887-16126209:-	0	2458.18	0	0	0	0
exo_circ_001631	chr1:156320838-156334918:-	0	2419.529	0	0	0	0
exo_circ_001632	chr1:50705785-50744775:-	0	0	76.923	1337.895	0	0
exo_circ_001634	chr1:54040755-54047372:-	0	0	692.304	0	0	0
exo_circ_001638	chr2:181474959-181485992:+	0	0	0	0	539.927	0
exo_circ_001639	chr2:230449560-230506445:+	0	0	0	1313.716	0	0
exo_circ_001641	chr2:53750782-53765585:-	0	0	0	918.795	0	2038.158
exo_circ_001642	chr2:61493893-61495613:-	0	0	0	0	0	2941.671
exo_circ_001643	chr3:125497340-125504744:-	0	0	0	1466.849	0	0
exo_circ_001647	chr4:109659010-109664394:+	2611.862	0	0	0	0	0
exo_circ_001648	chr4:159186641-159210583:+	0	0	0	177.311	0	0
exo_circ_001650	chr5:65224319-65226219:-	0	1499.644	0	0	0	0
exo_circ_001651	chr5:78128029-78165672:-	0	0	211.537	0	0	0
exo_circ_001652	chr6:2779262-2783561:+	452.053	0	0	0	0	1071.609
exo_circ_001653	chr7:103308951-103310475:+	0	1499.644	0	0	0	0
exo_circ_001655	chr7:148828739-148829848:-	1238.96	0	0	0	0	0
exo_circ_001656	chr7:158901738-158906091:+	0	2063.944	0	0	0	0
exo_circ_001657	chr7:92213194-92214777:-	0	0	0	1176.703	0	0
exo_circ_001658	chr8:123077110-123093742:+	1498.472	0	0	0	359.951	0
exo_circ_001665	chr11:120473049-120477526:+	0	0	0	0	0	8194.655
exo_circ_001670	chr12:132747831-132755133:-	0	0	0	1474.908	0	0
exo_circ_001671	chr12:133041277-133048848:+	2628.605	0	0	0	0	0
exo_circ_001672	chr12:14456560-14457295:+	0	0	0	0	1039.86	0
exo_circ_001673	chr12:6587383-6588422:-	0	680.251	0	322.384	0	0
exo_circ_001676	chr15:34890214-34904505:-	0	0	0	0	169.977	0
exo_circ_001678	chr17:66027500-66030023:-	0	3524.937	0	0	0	0
exo_circ_001681	chr19:23134079-23136043:+	0	0	0	1136.405	0	0
exo_circ_001684	chr20:38040434-38066256:+	0	1066.757	0	0	0	0
exo_circ_001685	chr22:39955818-39960174:+	1038.048	0	0	0	0	0
exo_circ_001690	chr1:243316754-243344331:+	0	1971.182	0	0	0	0
exo_circ_001694	chr2:233549100-233551519:-	0	1893.881	0	0	0	0
exo_circ_001695	chr2:60891682-60894545:+	1783.098	0	0	0	0	0
exo_circ_001696	chr3:124737567-124744203:+	0	2342.228	0	0	0	0
exo_circ_001700	chr4:140525419-140543586:+	0	0	0	0	169.977	0
exo_circ_001702	chr5:137692284-137698408:-	0	3633.159	0	0	0	0
exo_circ_001704	chr5:157294782-157296774:+	0	0	769.227	0	0	0
exo_circ_001712	chr7:111935539-111945798:-	0	0	0	0	89.988	0
exo_circ_001716	chr8:99121176-99121445:+	0	1329.582	0	0	0	0
exo_circ_001720	chr10:86443274-86446449:-	1557.072	0	0	0	0	0
exo_circ_001724	chr11:120476660-120477526:+	0	0	0	0	1279.827	0
exo_circ_001725	chr11:3771747-3773739:-	0	0	0	0	1019.862	0
exo_circ_001726	chr11:83224854-83248087:+	611.109	0	0	0	0	0
exo_circ_001727	chr11:9738212-9749183:+	0	0	0	0	439.941	0
exo_circ_001728	chr12:54246114-54252227:-	812.021	0	0	0	0	0
exo_circ_001730	chr12:95057552-95057878:-	0	0	0	2369.525	0	0
exo_circ_001735	chr15:94298200-94315637:+	0	1082.218	0	0	0	0
exo_circ_001737	chr17:63792411-63800617:+	0	1221.36	0	0	189.974	0
exo_circ_001741	chr19:10637643-10638315:+	0	0	221.153	2192.214	0	0
exo_circ_001746	chr20:61997549-62014707:-	644.594	0	0	0	0	0
exo_circ_001748	chr1:100424221-100442996:+	1448.244	0	0	0	509.931	0
exo_circ_001754	chr2:39035211-39035500:-	0	0	0	1676.399	0	0
exo_circ_001755	chr2:69415184-69432005:-	0	0	1384.609	0	0	0
exo_circ_001756	chr2:8201946-8287558:-	0	0	0	0	259.965	0
exo_circ_001757	chr2:95851693-95860074:-	0	0	586.536	0	0	0
exo_circ_001758	chr2:96842059-96842511:-	0	0	0	0	649.912	0
exo_circ_001765	chr3:33516022-33538942:-	0	0	0	0	339.954	0
exo_circ_001767	chr4:1900625-1930770:+	1004.562	0	0	0	0	0
exo_circ_001768	chr4:40890363-40945073:-	0	0	0	0	339.954	0
exo_circ_001771	chr5:157285338-157287108:+	954.334	0	0	0	269.964	0
exo_circ_001775	chr5:81073198-81085911:+	0	0	0	0	0	1302.74
exo_circ_001776	chr6:125920942-125922834:+	284.626	0	0	0	0	0
exo_circ_001785	chr9:124898548-124900547:-	0	2952.908	480.767	0	0	0
exo_circ_001787	chr9:33036573-33037115:+	761.793	0	0	0	0	0
exo_circ_001788	chr9:96774787-96776245:-	1105.019	0	76.923	0	0	0
exo_circ_001793	chr11:65503728-65504595:+	0	0	0	0	0	2710.54
exo_circ_001794	chr11:72580885-72581479:-	0	0	173.076	0	1269.829	0
exo_circ_001795	chr12:25079243-25090197:+	0	0	0	0	1059.857	0
exo_circ_001797	chr13:28024860-28028288:-	0	2334.498	0	0	0	0
exo_circ_001798	chr14:102376649-102376940:+	954.334	0	0	0	0	0
exo_circ_001803	chr16:81900611-81905507:+	0	0	0	1217.001	0	0
exo_circ_001804	chr16:8905186-8910827:-	0	0	0	1152.524	0	0
exo_circ_001805	chr17:1548295-1553149:-	1146.875	0	0	0	0	0
exo_circ_001809	chr18:2732264-2762236:+	0	0	0	660.888	0	0
exo_circ_001812	chr19:45022052-45028992:+	0	0	721.15	0	179.976	0
exo_circ_001815	chrX:85067126-85074391:+	0	0	0	0	189.974	0
exo_circ_001816	chr1:113724758-113738799:-	1481.73	0	0	0	0	0
exo_circ_001818	chr1:150951364-150962719:+	0	0	298.075	0	0	0
exo_circ_001819	chr1:168065589-168068463:+	0	0	0	0	0	1134.644
exo_circ_001820	chr1:193232992-193249871:+	0	0	0	870.438	0	0
exo_circ_001828	chr1:88771420-88786213:+	0	0	0	0	549.926	0
exo_circ_001829	chr2:112502911-112503181:+	0	0	0	644.769	0	0
exo_circ_001830	chr2:144141881-144145739:-	1473.358	0	0	0	0	0
exo_circ_001832	chr2:199348700-199433514:-	0	1692.898	0	0	0	0
exo_circ_001833	chr2:201330469-201330833:-	0	0	0	2651.611	0	0
exo_circ_001835	chr2:39761330-39771640:-	0	0	0	1531.326	0	0
exo_circ_001837	chr2:74165217-74172749:-	0	0	230.768	0	0	0
exo_circ_001838	chr2:75670137-75672016:-	0	0	0	894.617	0	0
exo_circ_001839	chr3:141501948-141529802:+	0	0	0	1217.001	0	0
exo_circ_001841	chr3:170113359-170178938:-	0	0	471.152	0	329.955	0
exo_circ_001846	chr3:71690009-71696520:-	0	0	846.15	0	0	0
exo_circ_001848	chr4:100465422-100480039:-	0	0	0	0	9.999	0
exo_circ_001854	chr4:38931450-38932374:+	0	0	0	0	89.988	0
exo_circ_001862	chr5:96722638-96729725:+	0	1028.107	0	0	0	0
exo_circ_001866	chr6:131598286-131598761:-	519.024	0	0	0	0	0
exo_circ_001870	chr7:11035639-11062085:+	0	0	326.922	0	0	0
exo_circ_001874	chr8:25460383-25460554:+	0	2349.958	0	0	0	0
exo_circ_001876	chr8:55950458-55981985:+	719.936	0	0	0	0	0
exo_circ_001877	chr8:67131950-67159137:+	0	0	0	0	519.93	0
exo_circ_001878	chr9:109057190-109073438:-	0	0	0	717.305	0	0
exo_circ_001879	chr9:120518426-120539164:-	0	0	0	0	319.957	0
exo_circ_001880	chr9:122313226-122322745:+	0	0	346.152	0	0	0
exo_circ_001884	chr10:100937401-100944128:+	0	0	201.922	0	0	0
exo_circ_001887	chr10:132924695-132929804:-	0	3463.096	0	0	0	0
exo_circ_001893	chr11:3705199-3706627:-	0	564.299	0	0	0	0
exo_circ_001895	chr11:76451857-76472840:+	1682.642	0	0	0	0	0
exo_circ_001896	chr11:93666681-93679552:+	0	0	730.766	0	0	0
exo_circ_001903	chr12:43742456-43748609:-	0	2682.354	0	0	0	0
exo_circ_001906	chr13:28466902-28467617:-	0	0	0	0	549.926	0
exo_circ_001908	chr13:60467237-60485948:+	0	1089.948	0	0	0	0
exo_circ_001910	chr14:30638124-30643405:+	0	0	0	0	809.891	0
exo_circ_001915	chr14:75882684-75902224:+	0	2087.134	0	0	0	0
exo_circ_001918	chr15:42264089-42268032:-	987.82	0	0	0	0	0
exo_circ_001922	chr15:65722847-65741784:-	0	0	0	3312.499	0	0
exo_circ_001924	chr15:95288301-95289554:-	0	0	221.153	0	0	0
exo_circ_001925	chr16:11721576-11730774:-	0	0	0	0	0	1428.812
exo_circ_001926	chr16:24112972-24123981:+	0	0	0	1563.564	0	0
exo_circ_001929	chr17:28046627-28048150:+	987.82	0	0	0	0	0
exo_circ_001930	chr17:31884423-31887313:-	0	0	0	0	759.897	0
exo_circ_001931	chr17:3903201-3905367:-	1858.44	0	0	0	0	0
exo_circ_001938	chr19:34221506-34221738:+	0	0	0	0	0	2563.456
exo_circ_001940	chr21:15808808-15842540:+	0	0	0	137.013	0	0
exo_circ_001948	chr1:153761569-153765063:+	0	0	423.075	0	0	0
exo_circ_001954	chr1:212784362-212787637:-	669.708	0	0	0	0	0
exo_circ_001955	chr1:224365878-224379655:+	979.448	0	0	0	0	0
exo_circ_001959	chr1:28690073-28704329:+	0	0	201.922	0	0	0
exo_circ_001960	chr1:32592930-32593754:+	0	0	0	0	279.962	2647.504
exo_circ_001961	chr1:36004340-36043548:+	0	0	0	1466.849	0	0
exo_circ_001965	chr1:48305786-48359770:-	0	0	0	0	0	2017.146
exo_circ_001974	chr2:135769768-135780385:+	1791.47	0	0	0	0	0
exo_circ_001978	chr2:203366876-203394846:+	0	0	173.076	0	0	0
exo_circ_001979	chr2:206841106-206881891:+	0	548.839	0	0	0	0
exo_circ_001981	chr2:47408400-47445657:+	0	0	0	1426.551	0	0
exo_circ_001983	chr2:61178980-61186754:+	0	0	0	0	0	4979.829
exo_circ_001985	chr3:100267099-100281847:+	0	0	0	1039.69	0	0
exo_circ_001987	chr3:141509567-141559995:+	0	0	0	0	0	2164.229
exo_circ_001991	chr3:42087103-42087400:+	611.109	0	0	0	0	0
exo_circ_002000	chr4:128842952-128852268:+	0	0	0	0	0	1870.062
exo_circ_002002	chr4:142160357-142193195:-	0	2612.783	0	0	0	0
exo_circ_002006	chr4:169580841-169599197:-	0	0	0	0	179.976	0
exo_circ_002009	chr4:89020459-89029649:-	0	0	0	0	0	2290.301
exo_circ_002013	chr5:177044388-177050936:+	0	0	0	1184.763	0	0
exo_circ_002026	chr7:122615180-122629328:-	0	1770.199	0	0	0	0
exo_circ_002032	chr7:73447263-73459718:-	0	0	0	596.411	0	0
exo_circ_002037	chr8:60780999-60808272:+	0	0	0	0	179.976	0
exo_circ_002038	chr8:67103036-67116122:+	0	0	769.227	0	0	0
exo_circ_002039	chr8:68030496-68044590:+	0	0	0	0	549.926	0
exo_circ_002044	chr8:99096311-99193057:+	0	0	0	0	779.895	0
exo_circ_002045	chr9:104809465-104812722:-	0	0	269.229	0	0	0
exo_circ_002046	chr9:124908376-124921892:-	0	0	0	0	0	1512.859
exo_circ_002049	chr9:135866455-135883078:-	0	0	961.534	0	0	0
exo_circ_002056	chr11:106009582-106011067:-	1004.562	0	0	0	0	0
exo_circ_002059	chr11:17988596-18010139:-	0	0	0	0	0	3719.112
exo_circ_002062	chr12:111936691-111943369:-	0	0	0	967.153	0	0
exo_circ_002073	chr13:59911734-59924870:-	0	2836.956	0	0	0	0
exo_circ_002075	chr14:103675551-103679545:+	0	0	0	0	249.966	0
exo_circ_002078	chr14:34800223-34862322:-	0	0	0	1555.505	239.968	0
exo_circ_002079	chr14:64009965-64017756:+	0	0	0	999.391	0	0
exo_circ_002081	chr14:88575839-88578140:+	0	2342.228	0	0	0	0
exo_circ_002082	chr15:71848844-71888116:-	0	2087.134	0	0	0	0
exo_circ_002086	chr16:19763847-19764112:+	0	0	298.075	0	0	1344.764
exo_circ_002095	chr17:38878085-38898519:+	0	2025.293	0	0	0	0
exo_circ_002098	chr17:64348259-64355040:-	0	0	0	0	0	903.513
exo_circ_002100	chr18:2732264-2743928:+	0	0	0	1217.001	0	0
exo_circ_002102	chr18:56717963-56731597:+	0	0	0	878.497	349.953	0
exo_circ_002107	chr22:40273424-40280143:+	1305.931	0	0	0	0	0
exo_circ_002110	chr1:150343308-150344547:+	0	1785.659	0	0	0	0
exo_circ_002121	chr1:20849414-20853677:-	0	0	0	709.246	0	0
exo_circ_002126	chr1:247138715-247159813:-	0	0	0	0	409.945	0
exo_circ_002128	chr1:35388909-35393739:+	0	0	0	0	0	2584.468
exo_circ_002129	chr1:37582222-37583933:-	560.881	0	0	0	0	0
exo_circ_002130	chr1:37835078-37840158:-	0	0	0	934.915	0	0
exo_circ_002133	chr1:51405904-51445045:-	770.164	0	0	0	0	0
exo_circ_002135	chr1:96769702-96777946:+	0	0	0	0	319.957	0
exo_circ_002136	chr2:121448952-121457757:-	0	0	0	0	0	1765.003
exo_circ_002138	chr2:135602499-135622732:+	0	2875.607	0	0	0	0
exo_circ_002141	chr2:172795024-172814425:+	0	0	0	0	0	2017.146
exo_circ_002150	chr2:26429627-26432006:+	0	0	0	0	419.943	0
exo_circ_002151	chr2:28901986-28947161:+	0	0	0	0	59.992	0
exo_circ_002152	chr2:32463193-32465164:+	0	0	0	1120.286	0	0
exo_circ_002154	chr2:33243661-33315269:+	0	0	0	1023.57	0	0
exo_circ_002158	chr2:61325374-61333971:-	0	749.822	0	0	0	0
exo_circ_002168	chr3:128081253-128087808:-	0	0	0	0	469.937	0
exo_circ_002175	chr3:179327560-179333972:+	0	0	644.228	0	0	0
exo_circ_002176	chr3:179592643-179601790:-	0	0	182.691	0	0	0
exo_circ_002178	chr3:186963784-187051346:+	0	3092.05	0	0	0	0
exo_circ_002179	chr3:188484591-188524787:+	0	1832.04	384.614	0	0	0
exo_circ_002180	chr3:195336931-195342654:-	0	0	0	3788.016	0	0
exo_circ_002182	chr3:25729132-25733982:-	2260.265	0	0	0	0	0
exo_circ_002189	chr4:13376544-13381594:-	0	958.536	0	0	0	0
exo_circ_002190	chr4:144967084-144995603:-	0	0	653.843	0	0	0
exo_circ_002191	chr4:150302624-150350159:-	0	0	0	1023.57	0	0
exo_circ_002194	chr4:17822982-17828388:+	0	950.805	0	0	0	0
exo_circ_002197	chr4:40432650-40436644:-	0	0	0	604.471	0	0
exo_circ_002199	chr4:6598197-6600756:+	0	0	0	1104.166	0	0
exo_circ_002202	chr4:88649839-88658491:+	569.252	0	0	0	0	0
exo_circ_002215	chr6:150751289-150768738:+	443.682	0	0	0	0	0
exo_circ_002219	chr6:2835855-2840594:-	0	2465.91	0	0	0	0
exo_circ_002227	chr7:104136780-104184171:-	0	0	0	1104.166	0	0
exo_circ_002230	chr7:29030576-29072423:-	0	0	0	1305.657	0	0
exo_circ_002237	chr7:98962301-98971945:+	0	0	0	0	0	1680.955
exo_circ_002241	chr8:120459214-120488332:+	0	1855.23	0	0	0	0
exo_circ_002247	chr8:33372643-33389798:-	0	0	0	0	149.98	0
exo_circ_002250	chr8:70123883-70132002:-	0	0	269.229	0	0	0
exo_circ_002251	chr9:109080838-109087342:-	0	0	288.46	0	0	0
exo_circ_002255	chr9:137834348-137835088:+	0	1097.678	0	0	0	0
exo_circ_002256	chr9:15469265-15490124:-	0	0	0	0	559.924	0
exo_circ_002260	chr9:376209-382685:+	2611.862	0	0	0	0	0
exo_circ_002262	chr9:94292340-94293069:+	0	0	749.996	0	0	0
exo_circ_002263	chr9:97343339-97350555:+	0	0	413.46	0	0	0
exo_circ_002265	chr10:119579934-119588248:-	0	0	0	781.782	0	0
exo_circ_002267	chr10:27067156-27092512:-	0	0	0	1708.637	0	0
exo_circ_002271	chr10:35137781-35152380:+	0	0	0	725.365	0	0
exo_circ_002275	chr10:92474840-92475994:-	443.682	0	0	0	0	0
exo_circ_002278	chr10:95058334-95067691:-	1372.902	0	0	0	0	0
exo_circ_002281	chr11:11327085-11341004:-	0	1221.36	0	0	0	0
exo_circ_002282	chr11:118210486-118212561:-	0	0	0	0	0	3004.707
exo_circ_002285	chr11:16014941-16097688:-	0	0	0	523.875	0	0
exo_circ_002288	chr11:66063627-66068333:+	0	0	0	0	419.943	0
exo_circ_002293	chr12:122030699-122044053:+	1121.761	0	0	0	0	0
exo_circ_002294	chr12:132795851-132813419:-	0	0	0	0	109.985	0
exo_circ_002300	chr12:42351884-42355222:+	0	0	0	0	499.933	0
exo_circ_002311	chr14:37285317-37308519:+	0	0	0	620.59	0	0
exo_circ_002312	chr14:39074414-39076093:-	0	0	538.459	0	0	0
exo_circ_002314	chr14:49795790-49803294:-	0	1406.883	0	0	0	0
exo_circ_002322	chr14:88861221-88871723:+	0	0	0	3820.255	0	0
exo_circ_002323	chr15:100152611-100155320:-	0	0	644.228	0	0	0
exo_circ_002327	chr15:42651015-42669337:+	0	0	211.537	0	0	0
exo_circ_002329	chr15:50471632-50482065:+	0	0	0	0	459.938	0
exo_circ_002330	chr15:50580873-50592626:-	0	0	538.459	0	0	0
exo_circ_002331	chr15:50923930-50930971:+	1054.791	0	0	0	0	0
